MD6812_Left_lobe_Cl.10	MD6812_Left_lobe_Cl.11	MD6812_Left_lobe_Cl.12	MD6812_Left_lobe_Cl.14	MD6812_Left_lobe_Cl.17	MD6812_Left_lobe_Cl.18	MD6812_Left_lobe_Cl.19	MD6812_Left_lobe_Cl.2	MD6812_Left_lobe_Cl.21	MD6812_Left_lobe_Cl.22	MD6812_Left_lobe_Cl.23	MD6812_Left_lobe_Cl.4	MD6812_Left_lobe_Cl.5	MD6812_Left_lobe_Cl.6	MD6812_Left_lobe_Cl.7	MD6812_Left_lobe_Cl.8	MD6812_Left_lobe_Cl.9	MD6812_Right_lobe_Cl.1	MD6812_Right_lobe_Cl.10	MD6812_Right_lobe_Cl.11	MD6812_Right_lobe_Cl.12	MD6812_Right_lobe_Cl.15	MD6812_Right_lobe_Cl.19	MD6812_Right_lobe_Cl.20	MD6812_Right_lobe_Cl.3	MD6812_Right_lobe_Cl.4	MD6812_Right_lobe_Cl.5	MD6812_Right_lobe_Cl.8	MD6812_Right_lobe_Cl.9	MD7047_Left_lobe_Cl.1	MD7047_Left_lobe_Cl.10	MD7047_Left_lobe_Cl.100	MD7047_Left_lobe_Cl.11	MD7047_Left_lobe_Cl.12	MD7047_Left_lobe_Cl.13	MD7047_Left_lobe_Cl.15	MD7047_Left_lobe_Cl.16	MD7047_Left_lobe_Cl.17	MD7047_Left_lobe_Cl.18	MD7047_Left_lobe_Cl.19	MD7047_Left_lobe_Cl.22	MD7047_Left_lobe_Cl.23	MD7047_Left_lobe_Cl.24	MD7047_Left_lobe_Cl.26	MD7047_Left_lobe_Cl.29	MD7047_Left_lobe_Cl.3	MD7047_Left_lobe_Cl.32	MD7047_Left_lobe_Cl.33	MD7047_Left_lobe_Cl.37	MD7047_Left_lobe_Cl.40	MD7047_Left_lobe_Cl.41	MD7047_Left_lobe_Cl.43	MD7047_Left_lobe_Cl.46	MD7047_Left_lobe_Cl.47	MD7047_Left_lobe_Cl.48	MD7047_Left_lobe_Cl.49	MD7047_Left_lobe_Cl.5	MD7047_Left_lobe_Cl.50	MD7047_Left_lobe_Cl.51	MD7047_Left_lobe_Cl.53	MD7047_Left_lobe_Cl.59	MD7047_Left_lobe_Cl.63	MD7047_Left_lobe_Cl.65	MD7047_Left_lobe_Cl.7	MD7047_Left_lobe_Cl.74	MD7047_Left_lobe_Cl.77	MD7047_Left_lobe_Cl.8	MD7047_Left_lobe_Cl.80	MD7047_Left_lobe_Cl.89	MD7047_Left_lobe_Cl.9	MD7047_Left_lobe_Cl.92	MD7047_Right_lobe_Cl.1	MD7047_Right_lobe_Cl.10	MD7047_Right_lobe_Cl.100	MD7047_Right_lobe_Cl.11	MD7047_Right_lobe_Cl.12	MD7047_Right_lobe_Cl.13	MD7047_Right_lobe_Cl.14	MD7047_Right_lobe_Cl.15	MD7047_Right_lobe_Cl.16	MD7047_Right_lobe_Cl.17	MD7047_Right_lobe_Cl.18	MD7047_Right_lobe_Cl.19	MD7047_Right_lobe_Cl.20	MD7047_Right_lobe_Cl.21	MD7047_Right_lobe_Cl.23	MD7047_Right_lobe_Cl.25	MD7047_Right_lobe_Cl.28	MD7047_Right_lobe_Cl.3	MD7047_Right_lobe_Cl.30	MD7047_Right_lobe_Cl.34	MD7047_Right_lobe_Cl.39	MD7047_Right_lobe_Cl.40	MD7047_Right_lobe_Cl.42	MD7047_Right_lobe_Cl.5	MD7047_Right_lobe_Cl.56	MD7047_Right_lobe_Cl.59	MD7047_Right_lobe_Cl.62	MD7047_Right_lobe_Cl.76	MD7047_Right_lobe_Cl.79	MD7047_Right_lobe_Cl.8	MD7047_Right_lobe_Cl.84	MD7047_Right_lobe_Cl.9	MD7047_Right_lobe_Cl.90	MD7047_Right_lobe_Cl.95
TA>CG	0.00124938516294267	0.0101659696872483	0.00154068036256004	0.00460037691291098	1.42861618337258e-05	0.00357405049419015	2.00282858383593e-05	0.00143084109932363	0.000253011216749479	0.000397985542984544	0.00420099777420594	8.7035157021065e-06	1.59099188109708e-05	0.000295285970849518	0.000246935548572287	0.00130661047282528	0.000684303104326522	0.00143084109932363	0.000238353136182129	2.00282858383593e-05	1.42861618337258e-05	9.69971175405427e-05	0.00511124895952807	0.000238353136182129	0.00258941529463599	4.84985587702714e-05	1.35119777035036e-05	0.000828925077881164	1.66549784997138e-05	0.00328306635052526	0.00012561295338971	0.000238353136182129	0.00274039949946129	0.00195393150835239	0.00285018216885225	0.00133673360429147	0.00232211645384363	0.00223108172615952	0.00279557863744346	0.00836669719942837	0.00570957256284815	0.00925553037458493	0.00247326114320743	0.0040721824409084	6.45805288764414e-05	0.00238929946243936	0.000238353136182129	0.00441365573883631	0.00216146164415972	0.00218095908095902	0.000199527165544206	0.00461286438050045	0.00101812349604077	0.000677889062648627	0.00401985361943638	0.00277185882830629	0.00394563200657227	0.000327865508975314	0.00121508144440783	0.00158972443472176	3.11204785823123e-06	0.000209963073313511	0.00308065284545401	0.00070519515437039	0.000646080673427049	0.000562408038227403	0.00565001753985733	2.1727561599126e-08	1.35349712621278e-05	0.00102413196771037	1.53424276091989e-05	0.00457655729251139	0.00850057638545256	1.35119777035036e-05	0.000775348731227748	0.00528841674616364	0.00088874212738663	0.000615203251342892	1.3644777827714e-05	0.00629183045441998	0.000628479971740039	0.000144750039833294	0.009512351565491	3.00365230574124e-06	0.000610498197493541	0.00122840231966155	0.0017462615189714	0.000426950908770975	0.00053396210882319	0.00118200890961058	0.00155302607850531	0.000343752965130963	0.00151537070983274	0.0128434637220054	0.000910974545317628	0.000567759345669066	3.11204785823123e-06	2.57275628849232e-05	4.76698369136961e-05	0.00249056594703131	0.00303146569561163	4.46549862237833e-05	0.00336556828312705	0.00147977379960495	0.000630256676863576
TA>CT	0.0282446483520099	0.185382167928066	0.020982029418285	0.0798277947624081	0.00411021386090716	0.0626236896043035	0.000154723869979164	0.00828123786937305	0.00146434574077609	0.00623046260829653	0.0662443586146858	0.000345620438476556	0.00457737841583065	0.00170901811895782	0.00142918177084646	0.0232538333483645	0.0153893892623004	0.00828123786937305	0.00137950958954725	0.000154723869979164	0.00411021386090716	0.000817785401660118	0.0569133228676618	0.00137950958954725	0.028937952187121	0.000408892700830059	0.003887476474899	0.0047975458274629	9.63935399469735e-05	0.0429868640598334	0.00281579679577961	0.00137950958954725	0.0386241883262905	0.0319575123681895	0.0447514753213693	0.0213714865101998	0.0627284937715864	0.022715420377933	0.0362143923291284	0.114563998453817	0.121367180592597	0.0967936586470125	0.0282549813034571	0.0576394615705174	0.000373770869182144	0.0509616825238085	0.00137950958954725	0.0842675565954144	0.0509180072630961	0.0164211554433975	0.00191906442544408	0.0828320843464439	0.0282326812335675	0.00397090268740933	0.0799163336223012	0.0338108982169085	0.0912656539636068	0.0137463133765545	0.0217666529383499	0.0101102452272776	3.43070968554194e-05	0.00171974712552413	0.0499650866619194	0.0202204411012602	0.0074621315153548	0.00354879687082367	0.101963433645418	5.86997815228245e-07	0.00389409185868569	0.0274540517420317	0.00393816881099092	0.0643619850509784	0.144739207396404	0.003887476474899	0.0044874635471743	0.0984121693756496	0.0159959963273305	0.0192975027340736	0.00392568386171239	0.0928346691278777	0.0054227528746032	0.00176010430836576	0.195729779364289	1.74154496904148e-05	0.0182366724476407	0.0270988503342545	0.0375344783994826	0.00247844294650405	0.0157375436945436	0.0253799420363263	0.0127082826012108	0.0021609582495908	0.0339262987289401	0.164994390634221	0.0116972564234302	0.0128739289147819	3.43070968554194e-05	0.000186732563642738	0.000283589392612738	0.0252849596286131	0.0748099691426844	0.000434180123309593	0.0659336941762369	0.0100762753475798	0.0036515962227506
TA>GC	0.000231237688863279	0.0135012249697859	0.00163996292542915	0.00484004713070614	9.45168121318739e-05	0.00503677769639297	3.56511941313257e-05	0.00249907178306524	0.000441903152541898	0.00076294121308732	0.00535010977064437	9.29341057770139e-06	0.00010525953890148	0.000515739195661829	0.000431291540314612	0.00164445365053309	0.000159819679442419	0.00249907178306524	0.000416301710455088	3.56511941313257e-05	9.45168121318739e-05	0.000173841372018359	0.00654432601525898	0.000416301710455088	0.00370644354826425	8.69206860091793e-05	8.9394833475651e-05	0.00144778010177875	2.90891747768974e-05	0.00436216586719286	2.26684558559322e-05	0.000416301710455088	0.00412832531835047	0.00198419345539138	0.00453212431343365	0.0011373552102747	0.00349599607052231	0.00301645467830874	0.00389174311015434	0.0106177724783388	0.00422471561599088	0.0147303526189611	0.00456052328656691	0.00443604601248675	0.00011279475933899	0.00259651315499929	0.000416301710455088	0.00487764289602051	0.00186568999134845	0.00387481809197419	0.000285147603284826	0.00392095899931434	0.00137734091714332	0.00118480482209366	0.00234500041825685	0.00316782770939053	0.004035986267891	0.000777297445465567	0.0013206326623816	0.00271746419255932	5.71688930553115e-06	0.000337735681270969	0.00322387497967962	0.000603214778446207	0.000784538056776366	0.000972087623447034	0.00618225147717431	4.59156275936747e-08	8.95469581600849e-05	0.00112317396918882	9.32844443298249e-05	0.00511795381690143	0.00866418573061069	8.9394833475651e-05	0.00135420497577449	0.00513553068760441	0.00152255652411765	0.000473440363417933	9.02734350578795e-05	0.00936798202959742	0.000943449836307165	0.000169019201377097	0.00899628671354671	5.24664563878584e-06	0.000292189528072025	0.00128018000666252	0.000466814290027428	0.000745829597559554	0.000187766202530016	0.000318461880133441	0.00277672813265238	0.000603351438035016	0.00207960546859924	0.017935795591514	0.00145918448912109	0.000106020015652887	5.71688930553115e-06	4.5588538417464e-05	8.31653371899503e-05	0.00352228507388545	0.00263532550359123	8.10285998786662e-05	0.00375800170569529	0.00254971595513039	0.00110085774972997
TA>GG	0.00731028463126366	0.0743596035499304	0.00499028146614148	0.0260978780199747	0.00295138704549721	0.0255562259666649	4.12099392648406e-05	0.000918776390832808	0.000162464394316874	0.00312436825269322	0.0229661917397072	0.000179206545877206	0.00328684000784315	0.000189609998405084	0.000158563066292136	0.0088294245662675	0.00407716882960439	0.000918776390832808	0.000153052099432018	4.12099392648406e-05	0.00295138704549721	0.000249589367794548	0.0123373485798659	0.000153052099432018	0.00781438935167201	0.000124794683897274	0.00279144786523585	0.000532272096242186	1.06945495503299e-05	0.0128036501349008	0.000716865698008112	0.000153052099432018	0.0143718142559519	0.00951678246492662	0.0189021781090654	0.00534300217567824	0.0321050393615796	0.00458238100995769	0.0113212104140133	0.0340547507400401	0.0403922643662222	0.0291826464022255	0.0117720724186059	0.015027344091813	4.14686615216875e-05	0.0201845448767335	0.000153052099432018	0.0310364315587077	0.0196132799279098	0.00417533208939406	0.000393913323461209	0.0244584056730235	0.0139670205053058	0.00046999098907001	0.0223561981588897	0.00719176606876969	0.0370937074972068	0.0088663336268951	0.00750781215110796	0.00139923783974744	1.39026603029857e-05	0.000359347032008422	0.0150901492159378	0.00877562410526172	0.00157448303491582	0.000517362837111584	0.0355676868933392	3.50903617213712e-07	0.00279619811879192	0.0124188952485872	0.00282191606605973	0.0171180064113171	0.0453179864058699	0.00279144786523585	0.000497869476387681	0.0327797195002697	0.00766866657463388	0.00855536782484087	0.00281888312537057	0.0353361381949514	0.00100047694678314	0.000385603407885878	0.0704760597411983	1.95157882287105e-06	0.00720421848618177	0.0107649447894351	0.00947527986958046	0.000279554766844034	0.00590051730371335	0.00640558845607595	0.00371470013975913	0.000345965115332056	0.015522169756162	0.0513088880363962	0.00435026785388728	0.00335131330818533	1.39026603029857e-05	4.41559652943197e-05	3.53635879927436e-05	0.0056596303863225	0.029836584406503	0.00015705052753386	0.0249281938279811	0.00182175748658983	0.000407535310075415
TA>GT	0.0260854795074164	0.160519499650969	0.0186615309006816	0.0706009004217377	0.00345837377723907	0.0538989342318382	0.000124261045195931	0.00654168790272959	0.00115674648753614	0.00512796721817964	0.0576605100548928	0.000301230097072355	0.00385145056133768	0.0013500231886442	0.00112896903200001	0.0202419406363127	0.0141795943941378	0.00654168790272959	0.00108973094795596	0.000124261045195931	0.00345837377723907	0.000659469509133026	0.0496882379564493	0.00108973094795596	0.0248119712517005	0.000329734754566513	0.00327096038196348	0.00378977732524436	7.61451927983489e-05	0.0372782043067158	0.00260267456123666	0.00108973094795596	0.0329195155288542	0.0283891402685035	0.0379129324798002	0.0192518653024147	0.05376907516218	0.0196699486922572	0.0312023942252975	0.0999015769107603	0.108904890302841	0.081249374420231	0.0230519981473937	0.0510888583761972	0.000295256870034415	0.0447666089181926	0.00108973094795596	0.0740883257578212	0.0452086311844989	0.0131712582593902	0.00164441837325853	0.074272325938037	0.0243834651116494	0.00313927331185148	0.0726298707630618	0.029927142046734	0.0803476884113804	0.011481134922535	0.0191869859320713	0.00812060161669826	2.79565103432534e-05	0.00142849957948826	0.0442866842525883	0.0178675663022008	0.00656122777485482	0.00283639582762609	0.0898171399109041	4.87920707777832e-07	0.00327652662999544	0.0240148678854522	0.00331311051080972	0.0569044999582264	0.128392690163258	0.00327096038196348	0.00354483067188029	0.0873852564372656	0.0134564863404785	0.0170777424065389	0.00330310844752011	0.0792926941896168	0.00459099893016063	0.00155390838495469	0.173598560063298	1.3758818679958e-05	0.0163645324893449	0.0238534059934892	0.034618245629758	0.00195821151411471	0.0142076279001088	0.0234067663791495	0.0102341797453503	0.00171603354890232	0.0292769123541466	0.142093403766332	0.0098578765634201	0.0118863295735248	2.79565103432534e-05	0.000149494709748543	0.000224684224613606	0.0217163736547983	0.0663135230591359	0.000352207003780107	0.0578963789826246	0.00810938625622315	0.0028847486277678
TC>AA	1.22098480155105	4.63686215493925	0.676262486323431	2.45937954344584	0.073150942722753	1.46268103783973	0.000712227122865526	0.000531665271495251	9.40127295113644e-05	0.0714687095730406	1.74611628868963	0.00935609702841947	0.0814652370042106	0.000109720985743742	9.17551610277162e-05	0.614902966602176	0.654755842475636	0.000531665271495251	8.85661482046607e-05	0.000712227122865526	0.073150942722753	0.00469259087055368	1.53331567095799	8.85661482046607e-05	0.637598485469278	0.00234629543527684	0.0691868059849866	0.000308008119692144	6.1885793397909e-06	1.08442864936818	0.122383828623907	8.85661482046607e-05	0.795537161621007	1.02293744431357	0.852829149463915	0.767604089676647	1.40760415806118	0.559392803922888	0.849614710148679	3.06696501489362	4.24298297165949	1.57946109868946	0.254099230476103	1.8039389211574	2.39965321338831e-05	1.47939236909475	8.85661482046607e-05	2.46227346841008	1.63113423753929	0.0697961728500446	0.0417044808764611	2.87211393390806	0.691341954113649	0.00111462038652562	3.08036116758808	1.04169070649524	2.70795484009792	0.21531159000636	0.650927650063117	0.0442323307933426	0.000297107221563021	0.0229077096008518	1.56791031853168	0.622279032303747	0.215840836802681	0.0110818280831828	3.03006307475281	8.38494879329348e-06	0.0693045423307937	0.767430131166405	0.0699157277505513	1.96917209911143	4.57811419673616	0.0691868059849866	0.000288100470336337	3.14482277931457	0.276146739232525	0.602490096718667	0.0698667964815773	1.96805138111039	0.0997555700267656	0.0529610559508252	6.20110603456176	1.68449257935907e-06	0.639976905738834	0.802381263505722	1.6070454535259	0.000292883667240953	0.579124385481988	1.08623117079223	0.068135305770118	0.00324112459534871	0.820556968861343	3.8491310420321	0.205075515465528	0.555457937853849	0.000297107221563021	0.000696603892494706	0.000239522606852846	0.566489055081588	2.36387339397558	0.00320812921432784	1.90451738438386	0.0500980364265592	0.000304613884976978
TC>AG	0.00769497817723095	1.000593040363	0.0780726018120836	0.308341656592683	0.0269789367962629	0.368417504828371	0.00187436298424464	0.116133335801267	0.0205354994416529	0.0574775288273672	0.342099258261494	0.00151250685485763	0.0300453473109589	0.0239667037984027	0.0200423715793261	0.116941353646682	0.00710997089561463	0.116133335801267	0.019345785368207	0.00187436298424464	0.0269789367962629	0.00951640945787477	0.308226720645405	0.019345785368207	0.195246153734379	0.00475820472893739	0.0255169160687203	0.0672791929650124	0.0013517910631617	0.243895945749225	0.000603846331205033	0.019345785368207	0.264583474483298	0.11473462823406	0.320270655223098	0.0544539559372389	0.365148612748212	0.140309352918825	0.223350405771279	0.595895154660588	0.311634875784875	0.812947654848616	0.290109876342176	0.226635549309568	0.00524163881634131	0.213021513096127	0.019345785368207	0.355069686778531	0.167666288610272	0.20136723771438	0.0135377920036135	0.230267147189398	0.148183800863611	0.0553249810371733	0.131235492718226	0.143386549540832	0.360368790270754	0.102570047473544	0.088821205413803	0.127473250697528	0.000357054055464523	0.016554786027427	0.188345503156441	0.0711392259387734	0.036008245297942	0.0460228646195538	0.420631978228063	4.72042666567904e-06	0.0255603386319016	0.118716700124286	0.0259225427447321	0.265822764387008	0.52916747565538	0.0255169160687203	0.0629307018154029	0.343435883730628	0.120268855848773	0.0646482176027308	0.025767704642958	0.616120001738181	0.0441849310501363	0.00781625773832744	0.682007787890494	0.000243990228594998	0.0423208856505287	0.108340588669119	0.0157898752959265	0.0347005919375974	0.0293211879991236	0.0108089931188785	0.149897539602897	0.0289994832109636	0.185383552140572	1.02517520226726	0.0911502567869291	0.00377151661463426	0.000357054055464523	0.00233067898269178	0.00389604616208409	0.17158933326925	0.252982841140736	0.00475096320518348	0.282456326365496	0.123781560676207	0.0511792540944499
TC>AT	0.0270767477328675	1.03220470284228	0.139307321524156	0.389971415658554	0.00135437884051038	0.38503756043471	0.00289446703893305	0.207275953771882	0.0366519673578868	0.056956068998363	0.425134309012518	0.000493944136569202	0.00150831676433539	0.042776015640187	0.035771827755506	0.127515775966873	0.0170876265940722	0.207275953771882	0.0345285536318632	0.00289446703893305	0.00135437884051038	0.0140057668744445	0.55027825394906	0.0345285536318632	0.304019583924002	0.00700288343722223	0.00128098343754381	0.120080584912237	0.00241269037855443	0.355399372779927	0.00271569392803974	0.0345285536318632	0.324714024757557	0.163520488888691	0.347248994614778	0.0982222688656421	0.236049671565355	0.25333531305715	0.31464099903947	0.866817756808549	0.339366651032609	1.19150247440991	0.355808675651538	0.371955422596959	0.00935533003929271	0.195570650781938	0.0345285536318632	0.379360596819836	0.139303551701302	0.315265819203339	0.0238004061209881	0.326903607750731	0.0924570989237246	0.0981926174725538	0.205264559437509	0.269850923435339	0.297383748552662	0.045391637892868	0.104858205762373	0.225274741076416	0.000447927068359566	0.0278796650240313	0.264558636193022	0.0404076483980252	0.0664383353616355	0.0804285738538705	0.489295501894868	3.06561788293671e-06	0.00128316330850083	0.0772059393918236	0.00153902778209274	0.427164023386453	0.706056980251987	0.00128098343754381	0.112319353873061	0.411861013292077	0.112725187570009	0.029671934351238	0.0012935733605995	0.73296259542036	0.0787142022980817	0.0143322476392808	0.700870773931013	0.00043511256767429	0.0191018693343768	0.0958277983940259	0.0496895888322079	0.061848082865512	0.0125834739950087	0.0338294091920526	0.224315509400482	0.0497666502962872	0.150045027409373	1.45097609479197	0.115061948533823	0.012315185357049	0.000447927068359566	0.00372025494407617	0.00688953037541252	0.292953807468329	0.192175208562572	0.00643765167215151	0.289605498305966	0.210141150210266	0.091300193046429
TC>CA	0.271684692056859	0.803042516279553	0.148685622759785	0.494331498131153	0.0025892536656816	0.243480964301745	3.45531356268007e-05	0.000690919845906272	0.000122173224526289	0.00271010965471678	0.330789647909805	0.0014190061446355	0.00288354675534706	0.000142586718800623	0.000119239425851687	0.111856573425723	0.144905737504209	0.000690919845906272	0.000115095178772877	3.45531356268007e-05	0.0025892536656816	0.000211233843582757	0.33783825541006	0.000115095178772877	0.127889200170497	0.000105616921791378	0.00244893892471611	0.000400268616374124	8.04230126184809e-06	0.215831197242383	0.0273183955186875	0.000115095178772877	0.132948220193339	0.212927989406347	0.1234746550023	0.168911427823971	0.189824220980574	0.124218503502116	0.16304579084241	0.61843967759055	0.869109374498885	0.275082811794047	0.0101326302012626	0.387291626603456	3.1184433464309e-05	0.271893171794849	0.000115095178772877	0.46790292186774	0.312113534281034	0.00348862890670389	0.00910801988599683	0.606608184413381	0.102406936534649	0.000357795042666945	0.667790045149599	0.233206375705569	0.495263022222993	0.00775544196790653	0.127611272464727	0.00968037267090819	1.19510725918962e-05	0.00462161411766431	0.323999878060981	0.111691527640254	0.0481440428103768	0.00216046307422003	0.590692556086214	3.0623143077171e-07	0.00245310632507512	0.129789525677476	0.00247553286474927	0.41944506421834	0.937421732599024	0.00244893892471611	0.000374397846243536	0.632998824250568	0.031562361495751	0.107566173181018	0.00247300789526375	0.328195818084668	0.0220529704742426	0.0117643086365858	1.21340915052897	1.47046104633886e-06	0.124177797571275	0.148186515362882	0.358761808760848	0.000210903873070569	0.11561175260057	0.242494285575148	0.00313501629265259	0.000275906505196513	0.128372101143998	0.739251332776682	0.0315990124594894	0.123456661164456	1.19510725918962e-05	3.66788523299297e-05	5.31656711687794e-05	0.12122312448077	0.444372281316016	0.000134237806734938	0.356791403192286	0.00846775892027894	0.000306822614047716
TC>CG	0.00128379284082787	0.0393416822533626	0.00546141305170626	0.0151698454294955	1.91930691302273e-17	0.0146375911512256	0.000110352144269487	0.00793822801679546	0.00140369236689779	0.00213072045812771	0.0163480867529301	1.75761563659522e-05	2.13745423822929e-17	0.00163823038621993	0.00136998489276406	0.00488469678591988	0.000782909976347905	0.00793822801679546	0.00132237013909263	0.000110352144269487	1.91930691302273e-17	0.000533088969009601	0.0213609324305826	0.00132237013909263	0.0117000314360964	0.0002665444845048	1.8152973847546e-17	0.00459883091153248	9.24009081148503e-05	0.0137015861862904	0.000129164990632092	0.00132237013909263	0.0123777572409232	0.00639576170339511	0.0131438610175794	0.00390652773628107	0.00872097560255237	0.00981067837102649	0.0120910465807913	0.0334943926843922	0.013485977521737	0.045563208919239	0.0134471773204932	0.0145364068151029	0.00035828923554738	0.00750770249027625	0.00132237013909263	0.0146323627614522	0.00541573930951174	0.012025090148792	0.00091877897305298	0.0129384568387942	0.00342913535778728	0.00375995653775298	0.00839609188206385	0.0105487370793848	0.0114107200913836	0.00158580544747848	0.00406225812400097	0.00863256192905962	1.69447857875856e-05	0.00106966354921922	0.0103245926864394	0.00154255443453404	0.0025877840321861	0.00307987568212801	0.0189387564153767	1.11466341337227e-07	1.81838650669904e-17	0.00291156758753018	9.36613074916817e-06	0.0166609930195816	0.0275616807735106	1.8152973847546e-17	0.00430159227598956	0.0160791702905003	0.00422592958452746	0.0011288967238618	1.83313871956614e-17	0.0279247520418023	0.00303298128978931	0.000559317946420888	0.0272770271505696	1.66634824938155e-05	0.000772099749207859	0.0036832805827934	0.00223337484794641	0.00236855478889531	0.000534456277067308	0.00151889688072349	0.00854289910922025	0.00190374901570253	0.00564641345425012	0.0557573665733258	0.00437819649550502	0.000583245314970847	1.69447857875856e-05	0.000141990644690137	0.000263805938278178	0.0113065878765063	0.00743829071462921	0.00024428514481427	0.0111465624672448	0.00804211467893839	0.00349655319666559
TC>CT	0.000145897262052028	0.254430252482493	0.0299222982807207	0.08768749446595	0.00190120024403195	0.0958094967267555	0.000702910770142025	0.0492464145486385	0.00870809153538445	0.0150721283013164	0.100425940358023	0.000164026128109318	0.00211728957560448	0.0101630959145125	0.00849898035325851	0.03074465431161	0.000801634157238886	0.0492464145486385	0.00820359252955613	0.000702910770142025	0.00190120024403195	0.00342815896753598	0.123532931786216	0.00820359252955613	0.071065318974673	0.00171407948376799	0.00179817193772861	0.0285297843585811	0.000573227855897682	0.0826297926852342	2.67371530608431e-06	0.00820359252955613	0.0794753601184835	0.0357398998542107	0.0877189229791201	0.0196871480199852	0.0665519073754527	0.057443652913091	0.074217336345583	0.199625764856765	0.0696012229155745	0.286340362406326	0.0900029604728979	0.0812350272957353	0.00222272025756245	0.0471016642360874	0.00820359252955613	0.0890163236210471	0.0320048947101715	0.0763931737231887	0.0054738385483688	0.0676276100671709	0.025787819323643	0.0233480804560472	0.0354822295256725	0.0586477150964742	0.0721414200417843	0.0154310762666606	0.0240604076678818	0.0534096150199833	0.00011281278075164	0.00658507919388063	0.0584320122594604	0.0102333102318342	0.0146820410820178	0.0191282156580878	0.112759070840104	9.09235775030489e-07	0.0018012319170132	0.0202718447806338	0.00187520508302793	0.0941814392048058	0.156038040739111	0.00179817193772861	0.0266858039343797	0.0913411335122596	0.0296746352022008	0.00774060261926199	0.0018158449580608	0.179971615863188	0.0182397132989661	0.00314072262876636	0.15860092003993	0.000103390082153364	0.00384962830789059	0.0230057384783321	0.00336849873812293	0.0146973012605568	0.001901246811984	0.00233464151368875	0.0547535876063371	0.0118912181225647	0.039225300746567	0.342226288326383	0.0283320385587619	8.57031783892132e-05	0.00011281278075164	0.000898725530100639	0.00163846870646889	0.0674898720725222	0.0452081221500418	0.0015984270276546	0.0686746294176011	0.0501374481228138	0.0216934105290548
TC>GA	0.116827944076913	0.328512332114206	0.0639372186405434	0.208816907882642	4.45424057173199e-05	0.0986976961772884	8.43311886137729e-06	0.000575766538255227	0.000101811020438575	0.000197974176791685	0.13817213947666	0.000558767859566817	4.96050700570194e-05	0.000118822265667186	9.9366188209739e-05	0.046279203047321	0.0622529019012412	0.000575766538255227	9.59126489773977e-05	8.43311886137729e-06	4.45424057173199e-05	4.15010328733452e-05	0.145596544822271	9.59126489773977e-05	0.0542294912381323	2.07505164366726e-05	4.21285996839275e-05	0.00033355718031177	6.70191771820674e-06	0.0911960235440712	0.0117540141475204	9.59126489773977e-05	0.0540757352297508	0.0905740705467352	0.0482911875409125	0.0725781958766978	0.0722256998387968	0.0536677377592799	0.0684156153250744	0.261842530191456	0.368149462359721	0.113632801591167	0.00112951077821062	0.165813773507549	2.59870278869242e-05	0.112628800479944	9.59126489773977e-05	0.195326746952088	0.130360757997345	0.000914199423185118	0.00392897987145051	0.258611360608333	0.0401087196745035	0.000273238262992945	0.28593668357741	0.100670913851972	0.204861463080165	0.00024606073937773	0.0536315943180436	0.00440323029013684	1.40924073767957e-06	0.00198111888170705	0.137641208167203	0.0459687048859405	0.0207812664836414	0.000995696727961871	0.247960563298741	1.31858908878266e-08	4.22002906271665e-05	0.0526804285453801	4.32513996736585e-05	0.179338223278699	0.397441599419766	4.21285996839275e-05	0.000311998205202947	0.267371777350464	0.0113596055020833	0.044204823583433	4.25426533031386e-05	0.133340953681406	0.00955818366798898	0.00507208077567637	0.509425932695722	1.20896292163688e-06	0.0519808109786036	0.0614405874503181	0.154379723316693	0.000171875071403341	0.048679805513837	0.104348671114003	0.000660763788427558	0.000139976478707003	0.0511182879519646	0.310277379687143	0.0126172213940848	0.05307704870807	1.40924073767957e-06	1.07170832025125e-05	3.06225783258724e-05	0.052067119214837	0.184871765890903	1.96617150471016e-05	0.148474587365009	0.00366800235173848	0.000253650911364418
